Unique id,Customer Remarks
45e9d09b-9912-4b9d-aa05-f01c20e80ef7,Make Easy way to connect customer service 
8c9a0530-fad1-475f-a58e-cccd81d8f893,Thank you Shopzilla supporting n nice to talk customer service. 
a9424e4f-c8d5-4ad0-a726-de14dabb4889,Fake promises given by Shopzilla team again and again so please check your staff capabilities of customer handling. And why my knowledge my dilivery date shifted 
5d9d157a-c4fd-4331-9ad0-1b9b24fd1066,Nice customer care support
81682048-f160-4f28-945e-2028961ddb80,"Customer Care Executive(Mr.  ) was very polite to me and has listened me and understood my issue but when he transfered his call to your senior person, call got disconnected....Bqz of that I have given 4 as my feedback.....but for   it will be 5.And please cancel my return as I am just frustrated with this issue"
9d7b8fc4-99f5-4ea2-9269-31ac5b55a863,Nice talking
79c78d7d-27b9-48a4-bc37-344394af0c83,Customer support executives behavior is so soft & too good ????
a8eab7b9-a5e9-46c7-96c1-a25bb114cd46,I'm satisfied with executive 
478685b2-897b-4b69-b58d-d5a1c066dcb6,Please avoid to business with sellers who are not loyal to customer 
c507c530-ef45-4fb5-8eed-b1168b6919f6,Customer service is really brilliant. I hope my problem will be resolved 
e5f080f8-844f-4266-abbd-ae0e7f643a17,The worst e   i have seen.. why this long 1 month had taken to resolve my issue and there is no concern team or back end team had reached me for this issue kindly look into this matter and all the customer care members are saying concern team will reach you and we raised your complaint
021ba204-4f09-45c1-9bfb-6095170e7393,The customer care executive is toooo good and supportive.....
9c63e3f8-d3b3-43e2-bdbc-35d44893a64c,Nice person 
6150bb5f-d6b6-4125-9848-decbebc472fc,The representative trying to avoid the issue I asked to transfer the call to higher authority But executive cut the call by saying I am trying to transfer call but it is not goingThis is not acceptable to handle customer like thiHigher authority needs to audit the call 
60e5a2cc-427b-48cb-8eea-6d5a39bd6652,"Such sellers should be penalised for delivering wrong products...I ordered for 1000ml water botlles, but received 750ml water bottles."
22a54d5f-3268-43be-8290-f6518d350182,Good executive ??His behavior is too good
22eee05f-61a9-4dda-aabf-d9314406ee86,Good person 
7bf9a66d-0d84-4cd2-a531-26f8262c5078,Provide more option to the person to resolve the problemsThank you
34de9115-2c68-43b2-8638-d3183410c7fa,My query didn't get registered by the customer executive neither did my complaint get lodged.
885b07fe-f1de-4705-9a8c-7cda30a91bb0,Good talking for me
c9c98290-dc4b-4353-95a0-9635f914e37f,Good response by customer support executive 
42a607f5-4021-4ad7-9834-f2a9583ca230,I tried from 17 days for my refund but still I don't get it inspite of many call to your executives.
13310887-f5ec-41d9-9914-2ee19c98e174,"Actually my ca is not about wireless product, I called to deactivate the pay later account, the person who handled my call is very good in terms of response and all. Then he transferred the call to another person, there is a lot of voice disturbance and I was waited for his response for almost 3 mins. Then I disconnected the call. At least they could have called me as the issue is not yet resolved. I'm expecting a call back as my issue is not yet resolved completely. If there is a network or any other issue, I'll call. But this is not expected. "
6b907400-76ee-4784-9141-da353c76f291,I am satisfied with the solution and the person providing the solution feom customer support team. Very genuine and helpful person he is .
1179a6f0-d01f-49bd-bf0e-6183c2289f1f,Good response from customer care broo.. product very bad quality 
ca1684c2-c099-4863-a46f-80271fb295af,No happy with your customer care
9aef1b33-a920-47d7-af07-45a19919291b,So nice experience with the customer care he is talking very friendly so nice within 10 minutes she solve my problem thanks for customer care man and also thank you Shopzilla ?? 
6dd0a0fe-9303-45d3-8267-42f0f5a85211,Agent was just repaeting the same thing again ang again and was really pissed off with the services. But gave 5 causd atleast she responded to my call back
eb96bf7c-a1e5-461f-8013-7460bb4a39dc,Shopzilla custember service alwys good but delevery boy was very bad & her behavior totally bad that's why please improve the delevery boy behavior other wise Shopzilla custember left the online Shopzilla thorugh shopping resone was delevery agent miss behavior 
acc58a52-39b2-4edb-8047-7fc516a28994,Very nice customer service
fc29cb22-3c22-4adb-a3be-77ea8f7a26c8,Very good customer serviceKeeping up .
64be803c-1807-4eb6-ab4b-305f572b8e78,Nice supporting and nice talking
d3440801-4ad1-4e27-bd98-e61af5bd9ed5,"Delivery person behaviour was very bad, "
39105758-fe79-433b-9aa0-de90601cb5f5,Customer service good 
81059431-4fe9-4fd5-a4a2-f59f65c93229,"Delivery person not good, but customer care always helping me"
5aa7cf49-7a18-413b-936d-6b5240ad89c5,Customer care service is very good he is genuine a great women thanks to Shopzilla and Customer care please solve my problem 
21820d67-69d2-41b7-b526-f1b049c9c35c,Overall I am happy because my issue solved by executive
6c3e2ae1-140e-4206-a3f4-e9e074c420b5,Every time Shopzilla customer executives solve my problems 
2d8022d0-a011-4037-b189-dbf52e2fd2c1,All your customer care executive don't have enough knowledge..Some solve the issue and some really mentally harrass the customer.
fa273cd4-98ed-46d3-962d-01d7c696773c,Customer care executive put my call on hold then they are not talked with me directly they rejected the call.
1c4d7051-1071-4b7e-a998-43d726a65232,That was good talk with executive he explained very well with professionalism.
bcef017f-e4da-4c05-9e83-ba550ed546fa,Educate the courier agents about how to correctly inform the customer about any issues regarding returns instead of informing customers that they cannot accept the return because there is no brand name printed on the product even though there is NO BRAND NAME WRITTEN ANYWHERE on the product even on the Shopzilla website images.
f08e3b23-e4ee-4413-8674-b7390d2e4639,Very good person 
e4e620c4-1753-4606-9566-d32fdd4e78c3,The executive was well informed and well mannerred. Won my heart. Had a decent conversation. Keep it up.
4b4030fe-ce53-4e13-933e-b2347511dbd8,The executive was a very good person
ad23db09-7031-4c29-9451-218d24cba466,Talk good 
522aaff6-ea98-4ae5-942d-f5bf743ab53b,Great job by the customer care executive
0ad57f6d-a98c-48ea-bcd1-fb00d7233b6b,Super customer service from this exicutive I got. I'm really satisfied with his guidance and support. Thank you so much 
fd451c7f-1851-4f66-aac0-18c07eeee866,Shopzilla customer service is too good from other than. 
17342f80-32c2-4774-885c-528949423d89,"Staff understand my queries, and she is very supportive, and helpful "
ce25c8fd-aed9-43cf-99da-a013c20afb5c,Very good customer support provided by customer care executive 
133a49ee-31f2-43ba-bbbf-5ec4e82e1139,It was a good experience though. The Executive lady whom I talk was polite and friendly. Thank you. 
63555197-e750-45c6-a6b7-ed69d6223e6e,Your customer care team not solve my issue 
bedfd6a8-980c-4c2a-bcd9-cdf146feddbd,She has resolved my issue.. She talk very politely.. Thanks 
3c59eea8-973d-4b36-990e-b504af587be1,The customer care executive is very helpful and talking politely.
41a717be-aba5-40a2-8ed6-c1917f57a494,Very proud Your executive customer support
93d8ef41-1bfe-4104-8a01-023465989132,"The person I don't know her name she is doing fabulous job, she is very serious and honest about her work. Flib  you should be proud of that, she is working on your company, if due to reason if she left the company, I will definitely hire her. Send you the good blessing dearThank you"
b5d275ba-9e61-4908-810d-28e05d3fab38,  is the good customer care supporting his very nice and   is the very helpful person for me very very thank you  
29d6df96-6b63-4eab-9908-2d96e08d2f7f,Yes good resolution provided by customer care 
a94d8327-e415-4c44-bb15-aa6576d5a55d,please bring a easy way to connect to the customer care support
3c58322f-4bb2-473e-9ddb-78fd9262c632,Make some rule for return order so that delivery agent could not cheat or fraud with customer. 
bf80703f-9c28-4ca6-b3a3-94c96ef01032,Nice person 
18291a76-5320-4ae3-9d13-c705d3e2e77a,Worst customer care with no idea. AI is far better than your customer cares
916d6f3c-ed31-4e2b-9189-bda7c94023b3,"Executive was having no information about the issue. He is just worthless employee, who don\u2019t even listen my query. Only he knew one word \u201C I am Sorry Sir\u201D. Pathetic service from logistic and customer care team of Shopzilla"
74ce636a-4675-44b6-8176-e7216b198ef3,very polite person
563a0c4b-8aaf-4ce9-8923-69c6761105db,"Improve delivery part, my fridge has still not been delivered, the call executive are good but nothing happening at ground level "
2d1e7ea8-59b2-4934-bfd6-bfb2fd4074d5,"Exp was good , feel nice when i talk with executive "
fd0b3be2-7591-4229-aede-b789a0c98765,Please Enquire and punish d person who tried to send pre opened phone packet to your customer.
f49696f6-2107-49f4-b4ad-dc2079a0aedb,Superb customer service
30f7e723-a568-4860-b955-a83e5cf491df,The rep mrs sana has no knowledge of talking and provide information she must be trained properly and have some common sense to answer
e8116c5d-58d8-41e7-9744-51eddf871db1,Nice customer care
6f4f954a-db3d-4c89-b5d7-ab3f2e6d794d,I like the behavior of executive
3d12eff5-78e6-4ad0-bf7d-2db80fe390a6,Shopzilla customer care is one of the best honest person and respect me 
b770e365-168d-46e0-80b3-f58971b0815c,She is very poor customer care 
52ef1b37-b102-4517-8089-1722e342b69f,Customer care Support very good ????
f8b1b153-12c5-48c2-9419-d0f45ce64df3,Very nice customer care support thank you Shopzilla
d826ba7d-9546-4d64-9185-6d402026d1a9,Customer care not talk in properly 
505bf6c9-fc6a-46d1-b89a-88c585b9cf25,Very Good manner and behaviour of executive support.Problem are very smoothly clear.Thanks Shopzilla????
3d538402-ecc8-4541-8bb6-9468e9b8e065,Customer executive behavior is outstanding
bb9e199a-8de9-462e-85dd-22aa20cebed8,The quality of product and problem not solved very poor service by customer care support
717b30f4-78ea-44c4-81b0-3c981776a2ad,Excellent customer service 
3532475c-213d-43a0-a955-bcae003f746f,Excellent support by customer care executive... Very police n very sweet voice. Would love to interact with her again. 
f8d799aa-082b-4a99-9d31-b0e1ecc371f0,Give the customer care executive a good raise she understands well
d302013e-55bc-43ef-b3a4-402a8788a9a9,Good customer service 
90b76cf5-da83-4292-94fd-ac1233bc733f,Very bad agent didn't help me ????
34f1cb45-6050-4222-a058-07dc63223e96,Shopzilla should check for fraud selling. For ex the seller mentioned the nib is compatible with apple products but it doesn't .and he has kept it as no return . Why ? 
ae3d5503-d7ea-46ec-8c4d-b31bd92676cf,Customer care good
983fd010-4ed4-4c7c-8ed0-78af1ce2f278,Good supportive executive 
e40f3d7a-bb58-499f-834d-c2f37b489c04,Customer support executive was not able to understand my problem instantly and customer support executive have no variety of knowledge regarding my problems.So I request to fix it.
b6aaf7ff-90fa-45a9-a88e-0824a42e09ba,Thanks for your informationVery polite talk 
2526a516-05a2-4a50-8212-6921ee751ada,Fault is at seller's end and your customers are suffering.
4cbb6c78-4fcd-4673-a415-fc94846fa198,Very good experience with Shopzilla executive.
c6b16070-51d3-4443-8e53-39d437364fd8,I am done with customer care
0cd943b4-cc16-4422-8f93-d6f47896199f,Why do I have to suffer by seller default. I am tired of the pathetic service by Shopzilla and the  . Please provide me refund and take your faulty product.
a53a6701-7026-409d-8a28-456a89ef1642,I like the behaviour of customer suppotive the way he talk with me 
5601a552-2931-497a-875b-250974ffe750,Nice behaviour and talk good ????
f7997090-ed2e-4193-aacd-b7e70f90cda5,Executive which I talked recently   is very polite and nice. But Shopzilla service is very worst. Worst customer centric organization. Worst company and worst policy eed to be changed. 
169c3c20-61cf-4f2d-8ecd-950aa7470c90,Thank  for customer service
fa21e765-c50a-4d5d-af38-44ea0dbad319,Make sure to resolve customer issues within the time frame. And block those sellers who do this kind of negligence.
f1806089-9810-495d-8398-f7daa046a40c,Very good customer executive
844f2f79-bfa5-48f9-99db-03961513452d,Good customer service and customer support ??   ?? 
a94ce10a-1a55-4a81-8816-cac7dd1c80cb,Totally bad service..... Customer care executive cut off my call
d2d3aaf3-a547-43e5-bbb6-6db6fa76e369,Vary helpful customer service 
5cd30135-08c1-4671-851d-f6f048c42a6e,I very happy to talk customer agent 
bc9d9fa8-e932-4ff2-8006-bf0b9942c3f0,Was very happy with support executive. I hope this will always continue. And hope that this time my problem will be resolved.
d55b27b6-4aa7-484d-8671-0045aef7c9d2,Good talking experience while resolve the problem with executive.
3959fded-a1ca-496f-8fe5-2b63c21ac243,It was nice talking to you
e3a5068b-c284-4781-be73-80662913f4a1,All over was good customer executive   was nice...But I'm unhappy with Shopzilla services provided.... nd the application is working were slow look into it it's getting irritated again and again to open the aap 
47c9f6fe-3942-405c-9f19-8e874edfa070,Executive does not have product knowledge 
0dc0e181-36ab-4d2a-a55f-bf76485acbcb,  good person
020ccc2c-6407-4ac6-bae7-2c60554d743e,Waste of time to contact Customer Care
5c142f0d-6398-4fd6-8874-1a09f2b05190,Good customer service 
9ec28879-79d0-4807-99dd-d4da93d67db3,Loves your products customer service is very good 
2a530255-7f73-46f2-a900-201c9c7e630a,Nice to talk u 
649e041b-37ea-4e2f-9299-9ab76183f0c9,"When a customer recieved a wrong or, bad product which he don't place in order then return request policy must be flexible & take an action on such cheater seller who spoiled the prestige of such reputed shopping site!! I think first quality must be check before shipped!!"
74d40648-457c-4acc-a919-7a8976eb7ecf,"The person who I talked to was polite and nice. Also please include share in whatsapp icon/feature for your products and if it exists make it visible, I couldn't find it. Thanks. "
70235245-aed2-45cd-8051-34464384ee87,Good communication with the executive 
11dbad07-b622-4919-90e5-030bc6a2ecb4,Good support customer care
d6e6cee8-6007-4265-8c83-e76431fa2b35,Shopzilla Superb customer care service Thankyou..
87ace68b-8705-41e5-8f90-275afe92d8d0,Customer service good 
d57043aa-6823-4aeb-a353-dd104e2b80c3,Displayed even if the seller does not have the item.. Please check because customer had a problem. 
4e5d43e1-9a00-4d77-a4b2-b157aafcda93,I call your supporter executive 4 times but the disconnected my calls so at last I was able to call from him . He was a very thankful man so he raise my issue 
4aadbde7-be0b-40d1-8534-c540a5cbacdc,I think customer care was also improved by company 
6795163c-2a73-4bc8-81e7-cfc8fe60e9b0,The overall experience of interaction with customer support executive has been very nice and helpful 
9437c425-d38c-4f09-99ae-502a46a0b0aa,Very nice to talking 
1ed52400-f57f-48d1-88cf-1f6d4c1ebfe8,nice to talk
11aef2c0-8df5-4155-8021-d38b2c54590b,Your office staff is too good but field worker need to improve like delivery 
0577c120-b384-423e-9378-9c0a331ed86d,VERY GOOD BEHAVIOUR UR EXECUTIVE.10/10
ca96c245-a204-4123-ba2c-4f825bf38127,Good person 
e7d18ee4-0313-4ee8-a7e7-a4200fbaa6a4,"you should have a check on such vendors who delivers incomplete order but gives status as fully delivered. Customer doesn't know seller, he knows Shopzilla .so such incidences defame you only."
31369ee4-0626-46da-85b1-6f3bdc7d45b9,She was very politely talking to me.She was trying to solve my query.It was very good conversation by them .Thank you 
323eef07-b95f-4200-90c9-761606f0e3ba,Take hard action against the seller regarding this issue 
00433c58-541e-4c92-8e7d-530569fc6944,Nice to talk with Shopzilla service centre 
74acc35b-dea5-4eb3-a6d4-bedde0233764,"Thanks for your support and understanding regarding my concern. Please let all delivery persons know that we should never insult anyone even if we had/have a bad day. We should always have in mind that we don't know what others are going through and that we can control our emotions and be a little more careful. I understand today, the delivery person was insulting me for my health issues but,who knows he might have had a bad as well. But his words did really hurts me. Anyways, thanks for your timeYou have a very blessed day Shopzilla team ??"
a60a3e15-0c1f-4046-9229-33597c274bcf,Dear TeamMy issue still unaddress.I am countinue following up from last 15 days but no one having potential to resolve my issue ??.It's is very disappointed to see the service level of your customer executive and superior team.Everyone given wrong communication to me that your issue will be resolve.But still unaddressed.Bed experience with Shopzilla and e- .
b27da6ff-55dd-4ae2-a0c8-9a2dceed6832,The consultant whom I talked to doesn't seems to know English
64f0f969-a22b-40b4-abf4-93578b68e315,Good customer care.
2c0b29e4-def0-4f07-9ef8-4a035b8c13be,The customer service was very good i am satisfied with it 5rating
0cd86b4c-10b5-43d8-86e9-7d7c53d6c53c,"I had 3 agents and none of them are aware about running plus and premium membership, being a plus member it's really disappointing "
a42e8053-9596-4925-a61b-2b6b8a04faa9,Please remove fraud sellers which sends wrong products 
13de5b80-eb75-40ca-b6ad-dfb163c6e8eb,Good customer service 
2676875e-a014-4c3f-a6c9-48319943bf9e,Nice person 
b77094c7-097d-48c0-881a-f8c1d941924a,I am very satisfied resolve the issues from customer support executive .Thanks for quick support.
3dcfcbd9-efcf-455a-a0d8-9996585b28b4,Nice talking with costomer 
dca0c260-8cdc-4db6-8e9a-ecdcbfdacd47,So friendly costumer service by Shopzilla customer care service agents.
caff7e8a-79f4-45fb-b9c3-6b6d817bc108,That executive of Shopzillashared me wrong  .She communicated me that she had escalated the issue but in reality my return was cancelled due to serial number mis match that is not my fault again have initiated return proscess due to your ineffecient customer service executive.For an advance payment prpduct under any circumstances this is not accepted.Being a bonafide  customer of Shopzilla this type of action from Shopzilla is not at all appreciated.
4e66ab98-cba3-4dee-b8f7-07f05354ff9b,Customer executive was very sweet and supportive 
18db3347-13c5-4e2a-a161-58e9c30e73c4,"You are customer service is better but customer problem not solving properly,last time same issue facing"
23dcce27-0670-4bcd-a81d-0fa03a27d700,Best customer service
e5727f92-2f9d-4e39-b64f-5a5e79a3fab1,Feeling good with customer care one of the best communication skill she have I'm appreciate her
f7ed268f-1e0d-4858-8994-a0e62c87a074,Phone exchange pickup policy is bad. Can be easily corrupted bu the pick up executive.
df31bffe-2121-43d0-ad0c-d3b7dcb02dd2,The executive divyanshu was really osm....he solved my all problems very quickly..... really I like it ...thanku divyanshu as well Shopzilla 
08133b40-84cd-4d06-bbdf-2bcea8fe60d0,Very good customer executive 
83e57d4a-e988-4099-be3c-29f3996af1e5,He is very friendly and helpful person 
7cf1b484-8871-4e4c-99a9-39c68ec871e9,"Good conversation between executive and customers, but not good in delivery  and pick up services"
86abf789-93ca-4aac-ab96-61d38f104c2d,Great customer service 
7644d363-74e9-4882-9501-02e490bb80ac,"  late for connecting with Shopzilla customer care, not have any option for quickly contact"
988efaad-15e1-401c-a519-489b9e0aca24,Good response from customer care but not clearing my problem 
fed4f869-c32b-4d45-b2ff-57b55e21d233,I recently purchaged many items in this month but did not receive single supercoins. Many times I call to customer care my issue is not resolved
e495380a-0a86-475d-b781-899377bfca3a,Shame on U Shopzilla customer care
b7a3377f-07f9-4e40-bfc3-0e5a7946f20f,Cery good voice talking 
2bb964aa-95fe-4506-8a1e-635ccf1d7cc8,Excellent customer service 
aa0d81b4-6cd3-45b9-87a2-3a906ef6f760,Good maners of customer service
88921be9-8515-4c7d-ba99-42cff5a3bf20,Good customer service 
3c0adf74-f1c7-4164-abf3-dab7fc79b208,Very bad delivery. Quantity less received and when talk to customer care return date so longer.
539aaee7-1a4d-46b3-98ea-e7ac0a823e51,"If there is non return policy for any product & such a product if delivered & it is Defective & Duplicate Totally fake then Shopzilla have to find out the seller verify it,& not allow him to sell such Defective Duplicate & FAKE Product, because it is Health related product."
5a89bb6b-8de4-4495-9cc2-bebc2f9548ba,Customer care executive solve my problem and good feedback me
fb7aa500-c89f-4585-ac64-ca966940613e,Shopzilla Customer Service is Very Amazing and It's Supporter is Cool ??... Thank You Shopzilla customer serviceAnd Call Service Man Deepak Sir... Thank you so much ??.
8a3e6ebd-5ef7-4201-8023-00ed744a33c4,Thank u executive 
83e7543d-3414-4f77-93a9-d46e77b475de,"Product which I recieved is not fitting to my car. Customer care representative says, it's not the eligible reason for the return."
a215a4ec-a5f5-45c8-af9a-e7afa935157c,Good customer care 
cd56f61a-1214-4d56-887f-43aafca179ed,Please restructure your dilivery promise. Your dilivery patner tell lies and Make a hell moment that pretend me to make a decision to cancel ???? order all time .please make your dilivery agent strict on delivery time and make a dilivery  in given time otherwise you can't do this . I will definitely cancel my order and delete Shopzilla app and never suggest anyone to order through this app . It your loss   not my. . So think on it . You honest coustomer.
e94b961d-df24-4bf0-a3da-168354f0f8c4,Customer support executive is the best working and helpful 
1d0ac898-63fe-438a-95c7-1d2c2f5c4857,People are getting scamed on your platform please do take action against them. Do take strict against sellers like them. Customer care was extremely polite and understood my problem but couldn't help. 
92dc42ab-07a8-4651-bad7-0fe447193a04,"My wish is that if the wrong product is coming, then talk to the customer in the same manner and solve the sushi problem and not solve your job.Thank you so much, just one sir has helped me a lot in solving my problem. Now I will just pray that my product should come right or else my money should be refunded ????Please "
9217b591-e9f0-410b-878e-cedb091ab152,Thanks good person
ccc21c3e-97a9-41e9-89f2-65a5c7e609d8,Your delivery agents are  not doing good work...
fc070073-d089-46a1-a454-fa35be281d51,The support executive was very polite and very humble and very supportive. 
ef2b242c-ec45-4123-a439-9a6a5f4b3009,Your seller are cheating your customers.you should improve the satisfaction of your customers 
5431f00b-7dfd-47ae-9d92-08a14e77d8b9,Thank you so much sir I am very happy with talk to you and very easly slove my problem
51a95178-35e3-4610-b427-d5d39202f7d2,Very good response customer care
ec674831-a5b0-4c1b-a90c-69c173345aeb,Customer support executive nice behavior 
df6f3a73-4e74-496f-8c18-8ed51a96096a,Agent was nice person 
7976d13b-3fa0-45b2-8eb5-bd0f436a619f,"The customer executive was very good, she's very Professional and polite, she knows what my problem was and was very helpful throughout my conversation.  But the return refund service of Shopzilla is ,i don't know, it's first time I'm facing this issue, so can't tell good or bad but my order canceled automatically by itslef"
78aac264-5144-44d1-8e23-ec6aa25fecdf,The customer executive is so polite and good behaviour i want to rate her 5 
276655cb-0b58-4e2a-9662-4624bf477a72,Please check the product before delivery. I have get wrong product. And after that I had request to return the product but   Rejected my request. After that now I have called to customer support then again my request has activated by the customer care. Now see what will happen tomorrow...????
3c85c06a-dd7b-434e-9c1c-a2ce52e79af6,Nice person iam very happy with this employe
6b89952f-9a2f-46b5-97c1-10138bd54c83,Happy with customer support executive 
ed2b2cd7-1566-4fd3-b6bf-3d244ecc3cce,Thank for customer care 
82e2dc5b-32ac-49f0-9732-483440354274,Please take strict action against fake sellers
98dc820a-f054-4469-b7c8-d5fa5e8b3ecb,Very good person
aff60e6f-20c9-4c5d-ae72-c8e68940fd44,First time very bad experience with Shopzilla.Agent was not so bad at all but she did not convinced me effectively.Next time I think I m switching to SuperBuy.Thank you
1408f598-c5bd-4be2-8085-edda2c9dde8a,Please make an email id or something where consumer can directly contact with seniors as everytime there will be new executive and everyone has their own views and every time Senior person is busy and many times consumer can't satisfied with the executive but they have no options to complaint or discuss with the seniors as my problem is not resolved now but I have to be satisfied with resolution because I have no other options available where I can complaint.
95ec14f2-a1c3-477d-9645-24cee8106112,"I liked talking to the customer, these products were very important for me, there is no better marketing for me"
1f0a227f-4715-4fb4-b495-42bc9259d521,Very Good Service Provided by the Customer Service Executive..... Thanks 
307ad725-cfb5-4513-b6a2-ecd2bc3d89d5,"Senior customer executive not listen my query properly and cut the phone during call,They not help me,There is not my fault because fault is seller's end."
8b40d163-7c30-496d-bb75-351ecdad96a3,"I'm extremely satisfied with castomar care executive behaviour and supported my concernBut I'm disappointed with delivery boy he done very bad behaviour with me.He many time cut my calls and asked me you come to my place for recive your order,and ask 700rs cash to exchange my phone. I many time disappoint with Shopzilla delivery boy's Attitude also              "
84ff2384-5af9-4b9b-a37c-4f75125ddd8e,"Amezing person, best guide for me "
df832915-1e89-48f6-abba-71cc130f18aa,"Your executive is not able to deliver corrext information . I ordered a wired headset and he told me to press the bluetooth button , he left me hanging on call for several minutes. Not Happy with him "
feb41030-0bfa-4450-8afb-eb59bad08db5,Jam very happy to talk him
3d029bc3-64d0-437e-b75c-f5f664837802,Good supported person 
01f2d2e2-1f52-4bf1-b496-52d3f8436cea,Ek necessary action against the seller which are receiving complain frequently because it causes inconvenience to the customers which is not a good at all.
5e518364-7b4d-451f-a2cf-821599047854,Nice talking mam . I am happy thanks mam ??
a9c73462-2e88-47c8-8a0b-7cb9786d321c,Costomer care agent is so good.and she is so understanding 
99fb686b-e870-4ee0-9f44-539d99cda011,You are selling products as Shopzilla assured but you did not even have seller addressContact details which you shared are also unusable
44a87544-cdf8-4abf-ac1b-107bb14b5371,The use of customer executive is very atrocious.
f43cce42-f15e-4c7b-a7e8-f606405a6502,Thanks customer care 
2e9fc257-5fd2-42eb-9cde-1ef058ce3cfa,Agent was polite and gave me quick resolution. 
efabd202-dfcc-4e59-aac6-6441a8e47417,He is very helpful person 
105d3f0f-9499-4364-a860-ca366bd059ae,The customer executive was on point and precise with her help. 
b6536e13-fec2-461f-8f19-20b31b4a81f3,Very good responsibil customer care 
10e2fa25-74b2-4491-b3ed-98d71e056d03,  has to share office number of local areas of delivery agent and installation person. As most of the time person who came for installment and/or delivery are not receiving call nor responding.
20945368-f021-41e9-b696-4dead9279217,My issue is not solved why customer service is available when problem is solved.this is pathetic system..
7700160d-15fa-46c5-870e-836999684833,Very nice person
4b2f2bb0-ebdb-4cbd-9d21-2ad2954717e6,I currently talk with one lady she was unexpectedly cut my call from her side and didn't give me resolution of that product please provide me the correct resolution regarding my product.
554859e0-833a-43cf-98f1-1b93f87c5d5f,This customer service is very good 
49911801-26af-455e-8a0f-9576374ce65d,I think Shopzilla should have quality executives to check what item has been ordered and what item is being delivered. 2nd time I got different shoes and different brand. Afterall I m always happy with Shopzilla.
fbcab9da-6f36-4a22-9471-48ce5b51ab22,Excellent customer service 
bf5796aa-1b26-4c06-adf7-37634333edfa,Good work from customer. Talking is very nice 
87bd3ac4-6539-47b0-b4f2-0e72dca6890a,Thank you sir you have provided best resolution on time really happy with your fastest service and solutions \u2026 i spoke with 2-3 executives but you have resolved my query with 1 call and 3minutes really appreciable thank you again 
0f8d062c-0a79-46e5-ace0-4be6183adc96,My order 15august confirm and 25 august automatically cancelled by seller and status show as per your request this order cancelled but status  seller order cancelled 
d26b1496-fc83-4f94-9869-4d99fd6cb5e4,It was a pleasure to talk to your customer care 
0bade85c-311c-489f-9ca8-d8f97da37934,Good talking 
389c20f6-83a5-40d2-a512-f376bc568349,Shopzilla customer care no talk to us very patiently and nicely
e7da47a6-0cff-4bd1-9a12-06201fea720f,Good voice of executive. Helpful nature.very cooperative and polite.have a good shift mam. ??Thank you 
858916f8-afa6-4096-a962-d6d93e912a77,"I was facing an issue that had been bothering me, and I decided to reach out to your customer care. I was pleasantly surprised by the swift and effective resolution provided by your team. Their attentiveness, problem-solving skills, and professionalism were truly commendable. It's rare to come across such a dedicated and customer-centric team. I want to extend my heartfelt appreciation for turning my frustration into satisfaction. Keep up the great work. "
1ae0d78c-5719-4dc2-b5e7-69456dd5010d,Please recheck that customer will receive original and accurate product. Because seller are not sending original products.
5314f223-6709-49a1-aac9-14cced87e001,Behavior talk very good and my problem solution very easy understand thanks
01ebc046-7d2d-4bbf-be45-65c44f39c4ad,"My query has not been solved even after being in touche with customer executives consistently daily for more than 20 days. If no resolution provided by the end of the day, I am left with no option but to SUE Shopzilla."
28e7481d-3022-4c0e-944e-e167324cc228,Customer care representative was very helpful. But the way this entire matter happened was very unfortunate and Shopzilla should handle it more efficiently. This was just a waste of time.
9625c5b9-031e-49c3-b442-76b66431c718,It was nice talking with them problem was solved in less interval of time 
3c172ba9-283e-4eb6-bb49-6d697db1edda,I GOT RESOLVED MY ISSUE. I HOPE MY PRODUCT RAKHI WILL BE DELIVERED TOMMOROW. NICE TO TALK WITH YOU. NICE WAY OF TALKING. THANKU SO MUCH
4f34f3d7-81cb-4bd9-8d40-9552d18e6020,Shopzilla offered me thru call to purchase complete all protection plan that cover liquid+physical damage. But it doesn't work ...   took 45 days to repairing the phone even take RS 1500 but did not repaired.. why Shopzilla cheated me why Shopzilla did not tell me that I have to pay service charge. Why Shopzilla told me that plan cover all things.. you can't emagins what I bears. Now I am scared to purchase anything from the Shopzilla.. But I appreciate to talk with prakhar executive.. 
15c9c48a-80b0-4730-bc8b-c61d3086cf22,Customer care agents selectively note down issues described. I had 2 issues related to a product with no return policy of which I understand oy 1 was noted down and fixed resulting in my query marked as resolved leaving me hanging with no recourse for the second problem
4017e4da-9a3f-4f74-9ed9-b94114214899,Good communication skills Shopzilla customer care service is too good ??
cab69cae-2f1a-4dd3-8b47-212fef7288e3,Excellent customer service responsable 
d367220e-d291-4e8f-a975-5a6b8bf3792d,Awesome Customer Service 
c9e2b404-5689-4bb4-945a-6e09feb52b5d,"I was not able to reach out to the custom support at first, have to go through the chat bot multiple times and then after a while all of sudden it showed me the option of receiving a call from agent , which i fee should be shown on the very first go"
007d2497-e798-461c-82d1-fd4a8d8f8bbe,Dear team Very poor customer service in Shopzilla team so pls improve your customer service pls request him improve your customer service RegardsGaurav DubeyThank you 
bd658718-baf9-48a6-a3f2-3197b6d691f6,I hate Shopzilla.send another product Nokia 110(2023) instead of Nokia 110ta 1803ds.customer executive not solve my issue and tell product is non   am already complaint consumer forum (Your Grievance has been successfully lodged and your docket number  To know the status of Grievance v
